# ra,dec,g_cmodel_mag,g_cmodel_magsigma,r_cmodel_mag,r_cmodel_magsigma,i_cmodel_mag,i_cmodel_magsigma,g_psfflux_mag,g_psfflux_magsigma,r_psfflux_mag,r_psfflux_magsigma,i_psfflux_mag,i_psfflux_magsigma,object_id
355.5391132057917,0.10913166286973384,20.5653572,0.00209790445,20.6727142,0.00195910572,20.4846573,0.0016260501,20.5659065,0.00196061796,20.6749535,0.0019393434,20.4857941,0.00161459157,42701187627113478
356.80673930154694,-0.3315178613507886,19.3543777,0.000835149665,19.0738029,0.000676233205,19.0687714,0.000479185284,19.3623962,0.000784479838,19.084507,0.00066366815,19.0719528,0.000476200483,41637019285222712
357.71448065299563,0.6864693314131817,20.0294189,0.0012500498,19.5720539,0.000865570386,19.2947636,0.000693423557,20.025425,0.00115253939,19.5720329,0.000836869527,19.2980213,0.000687814376,42705048802713501
359.8226880336034,1.2002110652066431,20.26474,0.00124454696,20.1298218,0.00107874814,19.8949986,0.000896639307,20.2609024,0.00118969916,20.1284218,0.00105543062,19.8960361,0.000891426462,41645815378248221
0.9614785943664935,-1.066527926068114,19.8527832,0.00203980668,19.7353878,0.0019461289,19.77631,0.00195315923,19.8527756,0.00187468738,19.7590847,0.00193523639,19.7982769,0.00193907158,40581745820589088
1.3163909932087559,-0.6252025653164668,20.5729523,0.0022118364,19.958353,0.00157457066,19.5419846,0.00115094008,20.7458611,0.00227840291,20.5341301,0.00174548326,20.1757202,0.00127163727,40581483827582080
17.84648929729186,0.6090836696168987,19.9181728,0.00109156338,19.8102188,0.00113210012,19.8723946,0.00225852756,19.9190121,0.00105118833,19.8140488,0.00111849583,19.843586,0.00223735999,41698441612520517
33.58092903289515,-1.1213674998084155,23.5771408,0.0181293674,21.1788445,0.00209069252,20.1724777,0.00391991297,23.5788498,0.0180135611,21.1771889,0.00208839145,20.1676064,0.00389265083,40678502843832542
133.4801673996711,-0.6338668931122307,20.0901337,0.000991988112,20.1141682,0.00115739251,19.981472,0.000841776549,20.0852814,0.000984282698,20.1069717,0.00112262007,19.980011,0.000833985046,40972635089142486
133.62572778993453,0.7037941470962622,21.6028709,0.00303713488,20.2733994,0.00175855635,19.8877182,0.000827249489,21.6023693,0.00299994042,20.2746334,0.00172641187,19.8933525,0.000822427392,42041218657440451
139.66396514645572,2.1163445165109462,18.7431602,0.000550431549,18.6880379,0.000569134776,18.6843452,0.000411663728,18.7446041,0.000526179152,18.6968117,0.000506691693,18.6857338,0.000409311149,43127944167585685
151.03867660316993,2.829581854940343,19.2702904,0.00088760088,19.1389999,0.000744677614,18.998951,0.000611858442,19.2766724,0.000859654683,19.137619,0.000719720556,18.998497,0.000605880166,43163558036401472
181.50486100069523,1.5687449855541153,18.5756702,0.00065056223,18.8006134,0.000606303394,18.7603607,0.000626726891,18.6171265,0.000655106676,18.857502,0.000616233621,18.8191948,0.000633565709,43250939146042159
184.0615768644804,-1.7993775264567318,19.8938046,0.00110454124,19.7648048,0.00139940297,19.7710705,0.00108390546,19.8940392,0.00108454924,19.766201,0.00137550372,19.7770672,0.00107648829,40058258026687102
191.18918095254472,1.486477106105054,19.6421261,0.00127645617,19.6493225,0.00102442387,19.4180603,0.00165552448,19.6395435,0.00121954479,19.6469231,0.000949706009,19.4168358,0.00164258352,42213034529150905
213.49433903216584,42.466689432297756,18.6164589,0.000940406462,18.3743114,0.000579336775,18.4624214,0.000897082733,18.60746,0.00088070886,18.3634109,0.00057282648,18.4630089,0.000889594026,69555260191957568
213.54106218706866,52.02698999599417,20.0014915,0.00102942565,19.9529953,0.00132987404,19.7315998,0.000874454505,19.9983559,0.000983327278,19.9567566,0.00128963159,19.7332306,0.000868267438,73979712161997563
219.11579650936136,0.7821335980081509,20.8133278,0.00205281703,20.3849297,0.00194413634,19.8476982,0.000951157883,20.8009777,0.00200036401,20.3819714,0.00185209978,19.850935,0.000945331878,42296717671956338
219.45091707819688,-1.243392677524461,20.5967884,0.0015300035,20.46241,0.00150873768,20.2041206,0.00107468711,20.5971756,0.00145155564,20.4669876,0.00146446563,20.2047138,0.00106778997,41227704606946911
243.64073001075369,44.64523739078542,20.0408993,0.00222050166,19.4312038,0.0018560543,19.4960251,0.00121911103,20.0392609,0.00197995524,19.4260826,0.00174143445,19.5011063,0.00121583394,71173999006084625
346.384721695757,-0.5276950076739999,19.5235291,0.000833047088,19.5248318,0.0010489478,19.6615696,0.00114872516,19.5320587,0.000768521568,19.5359097,0.00101799739,19.6929436,0.00114785484,41606366103632690
