SDSS_NAME,RA,DEC,REDSHIFT,g_SDSS,gerr_SDSS,r_SDSS,rerr_SDSS,i_SDSS,ierr_SDSS,LOGBH,LOGEDD_RATIO,LOGLBOL,ra,dec,g_HSC,gerr_HSC,r_HSC,rerr_HSC,i_HSC,ierr_HSC,hsc_id
b'145538.73+002238.0',223.91139,0.377239,0.4341,19.325,0.018,19.255,0.017,18.985,0.018,8.182380902373621,-0.9090400847079323,45.373711362783254,223.91139306489055,0.3772427158532732,20.0337887,0.00104900124,19.7651558,0.000876101956,19.63307,0.000668254972,42309628343645784
b'221223.67-003217.3',333.098633,-0.538158,2.0614,20.752,0.035,20.633,0.038,20.375,0.033,9.08210149675104,-1.1530788267718677,46.02939321509674,333.09863481292894,-0.538149832755647,21.2931595,0.00227951817,21.2067242,0.00361452415,20.9874878,0.0019755119,41566646246080522
b'230832.98-002332.5',347.137434,-0.392368,3.0824,21.261,0.063,20.927,0.054,20.588,0.067,0.0,-999.0,46.39375074516987,347.13742802688773,-0.3923457990109926,21.1093597,0.00212784158,20.9281693,0.00244489615,20.5647354,0.00134742889,41605683203827816
b'235721.50-011340.2',359.339609,-1.227859,1.725,20.227,0.033,20.231,0.03,19.811,0.035,8.2446601994436,-0.35014557097966303,45.9948851735815,359.3396088067107,-1.2278505977658265,20.566906,0.00385600119,20.4415779,0.00317123369,20.0975647,0.0018724344,40577480918063939
b'010649.04-003404.3',16.704366,-0.567864,2.718,20.409,0.03,20.126,0.028,20.081,0.029,9.537197920032124,-1.2544768247840423,46.38309164036565,16.704355802026864,-0.5678485837135053,21.0736961,0.00215439778,20.8397255,0.00269519188,20.6870422,0.00410345197,40625051975813262
b'012114.86-001637.4',20.311932,-0.277056,2.3816,19.367,0.024,19.202,0.022,19.059,0.039,9.301642120878649,-0.49867604220942496,46.903336623786785,20.31192194231155,-0.2770587274433177,19.7331734,0.000927043555,19.5401878,0.000923788,19.2401543,0.00134010229,40638804461114355
b'090548.80+022126.1',136.453347,2.357276,2.4003,20.362,0.032,20.329,0.03,20.327,0.049,8.647794997605141,-0.31561007864030444,46.4325554640824,136.45334835938715,2.357277921199195,20.3843994,0.0012166152,20.432785,0.00145440607,20.3980675,0.00108530885,43119294103446830
b'092048.85-002516.6',140.203569,-0.421304,1.0472,20.105,0.031,19.764,0.025,19.653,0.033,8.79065496830231,-1.0348898132454494,45.85613570017443,140.20357123268013,-0.4213146624518334,20.085165,0.00126639497,19.6858025,0.00113585498,19.7220421,0.000749647559,40995179372498793
b'092920.46+012308.2',142.335287,1.385635,1.9221,19.594,0.024,19.467,0.031,19.221,0.026,9.32272586125805,-0.8611869671816095,46.561909439194004,142.3352775959389,1.3856533249402485,19.6897316,0.00141955051,19.5435829,0.00142972241,19.1312923,0.000777750451,42067757260368976
b'093010.74+005649.0',142.544779,0.946969,1.8984,19.526,0.015,19.413,0.017,19.109,0.017,8.845478611224436,-0.40077244598001016,46.54507671036199,142.54476396732105,0.9469781996390104,19.5162544,0.000930620939,19.3110847,0.000917497964,19.0230179,0.000548055512,42067611231479074
b'093909.42+014433.5',144.78927,1.742648,0.6068,19.509,0.021,19.439,0.024,19.232,0.026,9.146611814716156,-1.6098030271836805,45.637179332650035,144.78928116354854,1.7426620642489163,19.6151657,0.00188298547,19.651207,0.00242349016,19.4886169,0.000730483327,43140579961366800
b'095306.27+012241.4',148.276134,1.378171,1.4134,19.427,0.032,19.176,0.019,19.147,0.021,8.927659801874457,-0.7699059011725069,46.25812444581951,148.27613525033263,1.3781845185193085,19.4128036,0.000979665201,19.054039,0.000852596888,19.1684513,0.000554677506,42085349446411558
b'095359.46+003845.3',148.497756,0.645927,1.4806,20.01,0.02,19.785,0.025,19.486,0.024,8.866612483822188,-0.7051326861152134,46.26185034282454,148.49776869963682,0.6459436554349695,20.0834942,0.00148614217,19.6469135,0.00108225457,19.4035263,0.000673424627,42085194827592094
b'100423.27-004042.9',151.096971,-0.67859,2.732,18.904,0.018,18.765,0.017,18.628,0.014,9.83517659837385,-0.7895777373494184,47.145969406141994,151.09696566417804,-0.6785689227867094,18.9545784,0.000631729607,18.6962605,0.000503007614,18.6527443,0.000334785116,41025544791290491
b'123729.74+005433.6',189.37395,0.909337,3.2827,19.113,0.016,18.879,0.015,18.725,0.021,9.329611693107541,-0.1884642923826263,47.241517945842475,189.37396014876265,0.909359601976392,18.9377422,0.000660083082,18.7031097,0.000555024017,18.6106491,0.000681580859,42208761036694428
b'142954.49+002327.5',217.477053,0.390992,1.9972,19.411,0.018,19.272,0.019,18.987,0.016,9.186598624693676,-0.6118294913304183,46.675139678480825,217.47704988490307,0.3909746800082016,19.5083141,0.000707181112,19.3628654,0.000783310097,19.1238976,0.000487003592,42292448474464568
b'143101.65-004251.6',217.756886,-0.714354,0.3339,18.967,0.033,18.84,0.017,18.824,0.024,8.787839211820694,-1.6362554834067211,45.25195427353154,217.756900453577,-0.7143509857997912,20.1967125,0.00107800681,19.7951508,0.000926884648,19.8455276,0.000873324461,41223456884294683
b'222335.55+004332.2',335.898134,0.725624,0.7511,21.387,0.047,20.734,0.037,20.467,0.047,7.840373507834344,-1.1368437121678099,44.8039003407841,335.8981225141441,0.7256102162228603,21.5387516,0.00285149389,20.7529106,0.00218215236,20.5027199,0.00121084927,42644300785285706
b'231733.66+001128.3',349.390273,0.191212,0.8407,19.044,0.022,18.812,0.02,18.756,0.019,8.637339413460285,-0.7844954216975637,45.95321453688028,349.3902574863841,0.1912321462254615,19.073204,0.000571963552,18.8025627,0.000509851088,18.7986279,0.000442189019,42683732880026783
b'231815.09-005337.5',349.56289,-0.893757,2.0982,18.882,0.019,18.932,0.02,18.785,0.025,9.40017364475822,-0.6514220903290067,46.849122099546776,349.5628955445522,-0.8937441977080267,18.9588051,0.000828624587,18.9571438,0.00073605834,18.7926407,0.000643678126,41614878728807532
b'232749.32+004928.1',351.955505,0.824488,1.4095,20.542,0.039,20.21,0.028,20.117,0.036,8.774068201446942,-1.1773884912016754,45.69705025536283,351.95552983774826,0.82448788652299,20.0300274,0.00108658662,19.9100685,0.000938507263,19.8946609,0.000877813145,42692816735864990
b'233323.24+005514.9',353.346847,0.92083,0.875,19.912,0.027,19.804,0.029,19.798,0.036,8.38256187969145,-0.8352250229009215,45.64770740190809,353.3468357361543,0.9208207534103986,20.8879566,0.00190818845,20.8592606,0.00170697388,20.8058434,0.00202522404,42697356516290426
b'233722.01+002238.9',354.341729,0.377477,1.3767,19.654,0.025,19.253,0.018,19.13,0.019,8.720747085365161,-0.5004975181962052,46.32062011228652,354.3417567239822,0.3774861157721983,19.9347534,0.00154054747,19.5233421,0.000993679045,19.4652786,0.00078256987,42696656436621189
b'001257.21+003709.7',3.238384,0.619375,0.7609,21.336,0.052,20.68,0.04,20.154,0.041,7.777410784148785,-1.017629784863047,44.8601515444033,3.2383975194287338,0.6193775011559542,21.7019672,0.00366812176,21.2215385,0.00222642184,20.6445503,0.00247262674,41654323708458224
b'011436.39-004336.7',18.651634,-0.726887,1.3033,19.838,0.044,19.53,0.031,19.445,0.039,8.856183023751798,-0.8361623352627134,46.12039123360665,18.6516370075802,-0.7268695404749933,20.2358494,0.00157499814,19.8875866,0.00137539185,19.8806438,0.002702208,40634530968656918
b'020055.29-002807.8',30.230376,-0.468836,1.604,19.972,0.027,19.86,0.047,19.727,0.034,9.119831953273554,-1.0515194499701863,46.16868304842093,30.23035452808284,-0.468847158066243,20.1100597,0.00142935198,19.8346252,0.00147678668,19.6471786,0.0055980091,40664496955484398
b'020146.20-005415.5',30.442537,-0.904329,2.246,19.431,0.037,19.346,0.035,19.151,0.026,8.734217341522555,-0.16927511586865052,46.66531277077147,30.44252523034685,-0.9043154996107904,19.283596,0.000637816731,19.234024,0.00093152246,19.0329857,0.00108407449,40669848484732326
b'091133.56+020238.3',137.889846,2.043983,2.0355,19.944,0.019,19.845,0.025,19.643,0.027,9.269360909208775,-0.8938407505046158,46.47589070382172,137.88985402827768,2.043992823847976,20.1409035,0.0011034637,20.0481224,0.0011942212,19.8773041,0.000800405571,43123683560022918
b'091459.77+012440.2',138.749048,1.411168,2.2057,20.162,0.026,20.149,0.03,20.21,0.035,9.132509822739678,-1.0043161064809283,46.22856426137631,138.7490616596824,1.4111779628719885,20.2163696,0.00143146201,20.2210045,0.00172833097,20.1636086,0.0010850114,42059515218120401
b'092154.33+001634.0',140.476416,0.276119,1.1174,20.24,0.024,20.12,0.025,20.162,0.041,8.192214995319773,-0.47677647319616767,45.81580906724117,140.47641454506592,0.27612435308481,20.7520256,0.00153478363,20.593483,0.00193303905,20.5618839,0.00151328859,42063608321943368
b'095506.63+004549.5',148.777635,0.76377,1.8946,20.082,0.022,19.991,0.022,19.868,0.032,9.342838896866542,-1.248261194294308,46.1949482476898,148.77764382163366,0.7637604796695826,19.9234848,0.00123758824,19.9219685,0.00124329934,19.7414818,0.000788353616,42085061683602126
b'100113.63-001234.4',150.306798,-0.209575,2.4583,19.217,0.015,19.111,0.023,19.087,0.022,9.20564121642035,-0.36772135820432794,46.93829040333359,150.30680557956885,-0.2095679314732261,19.0300751,0.000861806853,18.9320564,0.000752506894,19.0499458,0.000441208977,41020609873860088
b'100519.40+030123.5',151.330843,3.02322,0.9719,19.401,0.019,19.174,0.028,19.285,0.031,8.202719170298757,-0.5771687639727219,45.7259209514436,151.3308205179713,3.0232288437666885,19.9868164,0.00137213443,19.7020721,0.00121353404,19.7934914,0.0012108275,44227580349411044
b'101545.29+005119.4',153.938719,0.85541,1.5712,18.777,0.016,18.599,0.014,18.373,0.017,9.146220148655612,-0.5224164724834779,46.724174221289694,153.93870907109044,0.8554238961572008,19.3588028,0.0011009922,19.1170197,0.000689001288,18.7150383,0.000457107264,42103207920424742
b'120647.68+013236.6',181.698687,1.543514,1.2224,19.148,0.03,18.962,0.017,18.933,0.021,8.939865423821761,-0.8036057491073265,46.236630219831994,181.6987027694985,1.5435249094117378,19.0831146,0.000908729329,18.8634148,0.000848161639,18.8737583,0.000605940644,43250801707089551
b'121525.13+005316.9',183.854735,0.88804,1.054,20.447,0.031,20.103,0.042,20.095,0.039,9.435160830619555,-1.957499787715257,45.578031588021865,183.85475231588157,0.888038619759964,20.6040325,0.00152461568,20.0909634,0.00138655363,20.1998348,0.000960905571,42190893972741079
b'125319.01+005309.9',193.329246,0.886095,1.188,20.456,0.026,20.359,0.028,20.267,0.04,8.488634073997579,-0.8797489084481853,45.70925571066696,193.32925279747565,0.886110627189112,20.1212082,0.00187997834,19.9592209,0.0010253744,19.9445,0.00244270684,42216869934942722
b'134732.13+011331.5',206.883885,1.225425,0.693,19.174,0.031,19.147,0.027,19.018,0.022,8.298865139104493,-0.74563062579616,45.653605058425896,206.8839013123326,1.2254236907021647,18.9263763,0.000794855994,18.8955421,0.000707356026,18.7452431,0.000525939453,42261821062667329
b'135623.53-020356.1',209.098078,-2.065611,1.8584,19.308,0.019,19.296,0.018,19.11,0.022,9.453835538792443,-1.0541600004818363,46.500046083428174,209.0980731513831,-2.06561724307158,19.449913,0.00150934688,19.3014336,0.00140852109,19.1017475,0.00129429228,40133295400311338
b'135717.04+000735.0',209.321011,0.1264,1.7568,19.157,0.015,18.832,0.017,18.368,0.017,9.310083071117347,-0.6096802433835009,46.80077337285141,209.32101837641463,0.1264064457923409,19.1689186,0.000672838069,18.8980904,0.00054421043,18.5037937,0.000408241729,42265506144609348
b'140248.12-004923.9',210.700514,-0.823317,1.5926,19.337,0.026,19.354,0.019,19.182,0.02,9.110656836677212,-0.912158761439251,46.29886862035553,210.7005156845088,-0.8233150086432028,19.9936447,0.00117088004,19.8377876,0.00120836764,19.6212502,0.000752565218,41201191773822948
b'144359.71+010505.6',220.998824,1.084891,0.5703,19.412,0.024,19.505,0.019,19.332,0.024,8.48855991205564,-1.0956854398558278,45.49324501731738,220.99882871053416,1.0849083763799752,19.5184669,0.000728933723,19.5156479,0.000872180099,19.3345509,0.000591764518,42300849430489046
b'145841.23-013800.5',224.671821,-1.633486,0.9563,19.084,0.02,18.878,0.021,18.896,0.02,9.16934413715601,-1.1650517864997454,46.10466289577383,224.6718335849136,-1.6334682023116178,19.047718,0.000678196957,18.9574356,0.000736984599,19.0156193,0.000636729237,40176734699546072
b'220803.97+000815.6',332.016566,0.137668,1.1372,20.478,0.025,20.107,0.025,20.08,0.032,8.455085199535528,-0.8243045890633809,45.731151155589714,332.0165542862178,0.1376783975371649,20.4482956,0.00141214766,20.1436539,0.00135298283,20.1723118,0.00109911931,42630681443988611
b'222057.76+005105.2',335.240707,0.85146,1.0127,20.419,0.026,20.164,0.026,20.169,0.036,8.590685189126457,-1.0037739883555687,45.68728174588845,335.2407071220825,0.8514723130369,20.5925865,0.00162218092,20.230938,0.00148260873,20.3452911,0.00120529917,42639357277919751
b'223233.94+004132.3',338.141422,0.692317,0.9608,20.136,0.02,19.904,0.021,19.897,0.028,8.629536169934216,-0.941461160281726,45.78844555477006,338.1414249694417,0.6923203815784197,20.1919632,0.00122031779,19.8954868,0.000953663199,19.9727325,0.00101738877,42648149075980798
b'224550.96+005135.4',341.462347,0.859851,0.9116,19.494,0.026,19.287,0.019,19.386,0.022,9.110019317695434,-1.294529067063202,45.91586079574979,341.4623513123656,0.8598584614231519,20.6974316,0.00168141536,20.7110176,0.00173132576,20.8591881,0.00128361105,42656674586058802
b'225711.25-001020.2',344.296905,-0.172296,1.3183,19.885,0.022,19.35,0.016,19.351,0.02,8.640726158760328,-0.5796600804173977,46.161436623460496,344.29692882774015,-0.1722980637742857,19.8832359,0.00105735566,19.2894001,0.000744200835,19.3112946,0.000689902809,41596891405772461
b'231445.49-010735.6',348.689556,-1.126568,1.1027,19.435,0.024,19.28,0.025,19.308,0.025,8.837745047023112,-1.0351347420739359,45.90298085006674,348.6895611777909,-1.126566796625777,20.0094395,0.00249996479,19.7712631,0.00211364566,19.9365425,0.00180076074,41610064070462198
b'233414.15+011507.7',353.558975,1.252148,1.1422,20.721,0.03,20.514,0.037,20.381,0.049,8.355464741793064,-0.8219423989347234,45.633892887975904,353.5589644309804,1.2521353919020173,21.16539,0.00218610233,20.9025116,0.00175000424,20.8972626,0.00233949581,42697227667269458
b'012857.80+002620.8',22.240845,0.439136,1.877,19.171,0.02,19.089,0.025,18.816,0.025,9.234847040749727,-0.6538020431408214,46.68141554272647,22.240855311702024,0.4391570302393767,19.2352066,0.000788103906,19.1691475,0.000767235819,19.0473175,0.00137117237,41711631457085698
b'013104.62+001749.7',22.769283,0.297146,1.3088,20.494,0.023,20.058,0.024,19.9,0.03,8.801244742251694,-1.1053529706190162,45.796262316750244,22.769282194708293,0.2971553984497221,20.685791,0.00227990397,20.2264977,0.00176076277,19.9828606,0.00256906031,41711219140217471
b'020837.95-003422.2',32.158165,-0.572852,2.2572,19.684,0.03,19.479,0.032,19.565,0.022,9.637619223717316,-1.1180940187664419,46.61989575006844,32.15815999886263,-0.5728404217451362,19.6317635,0.000833272992,19.4512634,0.000979899429,19.5444565,0.00210179389,40673980243267724
b'085917.13+035900.8',134.821407,3.983576,1.487,19.55,0.02,19.322,0.023,19.135,0.019,7.933316868277455,0.31859364567065285,46.35228105906567,134.82140740475427,3.983583526366601,19.7880535,0.00113319745,19.5335217,0.00123902934,19.39851,0.00077990623,44179360751581526
b'090838.62+001648.4',137.160947,0.280132,1.2134,19.888,0.021,19.504,0.023,19.5,0.025,8.785723295629786,-0.9475654916426137,45.938528349104736,137.16095501863123,0.2801299002238121,20.4335785,0.00119956082,20.0178757,0.00104816956,19.9754791,0.001230355,42055091401808291
b'091953.52+015948.3',139.97302,1.996759,1.7173,18.955,0.024,18.96,0.017,18.726,0.019,9.33549991930819,-0.8600313833867403,46.575839081039014,139.9730274115303,1.9967622627082025,19.2266026,0.00072317227,19.1674538,0.000762227748,18.9291344,0.000614323479,43127669289668421
b'093805.42-000637.5',144.522603,-0.110444,2.0984,19.647,0.017,19.372,0.021,19.261,0.019,9.532989994555257,-0.9989825565863697,46.63437798308645,144.5226048543804,-0.1104441076348792,19.9362717,0.00116268545,19.7267761,0.00117223151,19.5323849,0.00065505394,41008515245963642
b'100151.45+034301.4',150.464392,3.717083,3.1984,19.229,0.024,19.02,0.021,19.074,0.018,8.934332034147069,-0.01666721947589167,47.01803535978874,150.46437998533398,3.717082234270281,19.003912,0.000865843554,18.788784,0.000880881387,18.849659,0.000579075771,44222787165905492
b'122831.66-003129.0',187.13195,-0.524733,1.9383,19.127,0.013,19.074,0.015,19.026,0.021,9.538232574245953,-1.1277656850184528,46.51083743434506,187.131963446909,-0.5247245726127295,19.7876816,0.00102448429,19.5830956,0.000911209791,19.3980694,0.000730893807,41130827324613978
b'122836.61-015223.2',187.152572,-1.873121,1.825,20.033,0.024,19.392,0.021,18.98,0.023,9.409130040477248,-0.8593971394912288,46.65010344610358,187.15256150302943,-1.873115754993809,20.2290745,0.00167714804,19.5326958,0.00136063597,19.1368866,0.000987309613,40067054119705335
b'140951.10-015329.1',212.462921,-1.891427,1.3624,19.457,0.025,19.031,0.024,18.967,0.026,9.43896052718086,-1.1823474341193503,46.356983638179074,212.4629284344954,-1.891419766582544,20.1229877,0.00162427197,19.5748787,0.00119533495,19.4585743,0.000908086484,40141683471442388
b'142253.31-000149.0',215.722135,-0.030284,1.083,19.449,0.02,18.931,0.017,18.902,0.021,8.997408620547965,-0.9116890182085768,46.18609014745695,215.7221392775975,-0.0302703744347056,19.6607952,0.000907383161,19.2989578,0.000823862967,19.4013577,0.000687667693,41219488334512098
b'220241.41+002453.7',330.672583,0.414923,0.5997,19.475,0.02,19.474,0.017,19.102,0.019,8.277654324914277,-0.8215702762540005,45.55645459377784,330.67256916358883,0.4149246878857381,19.7101021,0.00120129331,19.5530205,0.0013664047,19.3417931,0.000857518113,42626150253489496
b'220656.55-004820.0',331.735659,-0.805582,0.6014,19.671,0.021,19.513,0.026,19.163,0.02,9.220528610635807,-1.5629039597436432,45.75799519600973,331.735665598088,-0.8055766035408269,20.1393223,0.00122844765,19.9997826,0.00120965519,19.737999,0.00108676532,41562243904598043
b'221242.47-004114.9',333.176999,-0.687486,2.5219,19.205,0.023,19.046,0.02,19.415,0.037,8.945126116036505,0.04984945778500105,47.09534611893907,333.17700515612626,-0.687475670023219,19.5615349,0.000878688239,19.1966267,0.000951833557,19.0934334,0.000684105908,41566641951108863
